food_id,is_caffeine,food_name,menu_explain,thumbnail_picture,detail_picture
1,TRUE,아메리카노,"카페 아메리카노 또는 단순히 아메리카노는 에스프레소를 뜨거운 물로 희석하여 마시는 커피 음료의 한 종류이다. 그 농도는 일반적인 드립 커피와 비슷하지만 풍미는 다르다. 아메리카노의 농도는 에스프레소의 '샷' 수와, 더해지는 물의 양에 따라 달라진다.",https://www.paris.co.kr/wp-content/uploads/%E1%84%8B%E1%85%A1%E1%84%86%E1%85%A6%E1%84%85%E1%85%B5%E1%84%8F%E1%85%A1%E1%84%82%E1%85%A9-1280x1280.jpg,http://img.danawa.com/prod_img/500000/609/014/img/3014609_1.jpg?shrink=330:330&_v=20210611123405
2,TRUE,헤이즐넛아메리카노,설명 없음,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBUWFRgWFhYZGRgYGBkYGRgaGBoYGBoYGBkZHBgYGhgcIS4lHB4rIRgYJjgmKy8xNTU1GiQ7QDs0Py40NTEBDAwMEA8QHBISHjQhISE0NDE0NDQxNDE0NDQ0NDQ0NDE0NDQ0MTQxNDQ0MTQ0MTQ0NDQ0NDQ0NDQ0NDQ0NDExNP/AABEIALcBEwMBIgACEQEDEQH/xAAcAAAABwEBAAAAAAAAAAAAAAAAAQIDBAUGBwj/xABCEAACAQIDBAcFBgQEBgMAAAABAgADEQQSIQUxQVEGImFxgZGhEzJSscEUFUJiktEHI3LhFjOC8EOiwtLi8VNzsv/EABgBAQEBAQEAAAAAAAAAAAAAAAABAgME/8QAIREBAQEBAAICAwADAAAAAAAAAAERAhIhMVETIjIDQWH/2gAMAwEAAhEDEQA/AOXYfDCqGZqyIVKgByASGOpAvuG+T12Gpsv2infOybiRYKzK2a9rEBe7MBe+kLo+aqqzJSSoC6e8VDBqZV8ovrrcbuRlrR+0Ziww9EWdmyEi4LBg+v4hdj3cNLQM1QwDOXCMnU4swXN1goC8ySR++69ljNkUqVYI1RyrKzLZRna3+WqhC4OY2sTbcdBvgwWzqyFw+HzmooAHtFUWL34G5F0G4iwHbLnEYyslUMlFuvS9my5xTuFuL5hUd16zm4zC9xe560Ch2XssVVq5mZalOxy5GYBQf5hYKpa4100tbUiIXY7exWpoCxYhGZEZkVUIdUJzMDmY3GlkJvJ+EwuJUVB7EMrkOKRcNSDZgSxUv1iuUDrEnXW4JBlOMcbMqorkhw4dQ+ZKHsbDUAWW5FhYFhY2ECvobGUVUSo4ZWCHNRu3WZ8ipmZQFNwTmsVsNLxjAbMVw7ZgUQgs17ZFzWBqK1g2ZQbZGNraydjcPXyCpVQMqii1QB7OwTNlFxc3KuLnUgoSeF2tm4KupYKad0p5uuVK2fLY5SpDahdCCPoFfjcH7NipIuDZlDFipAG9soU3uTYXtuNjI+SWu2sLWQmo5DLmCjrhiM+d8osNBfOfESsWpeAQSH7OOQnaA24tHaB6jSKzyXhvceBEzQGJBilgKyxCxwPAQJAqkY8ByjOcCKpPeA6YgiLJEImUJXSGIWsUFtIEEaQqe4xRiRuMoaMbd447QkwrtuRj4GBo+jdO6TRvhdN8rOjeFdUF0Imlemcu4zNHNukAtUtImCI485P6Q0H9qxKtbnYyvww7bWMonU313cDJFL2eoNyclxbg2kPDUUbVmFrWMlq1FOIvuvzEqKRXMOXHtKfwiCBlASNRp3aRy5yRF4tfdMKSXJ0JJtuub27oQMIQ7QDUwjLDY+zTXcoHCWF7kE+Gk22xeitKnlZmzvf3tMo5ZVv6mE1zoNbcbdxt3xXtDz4WOvDkeyegMO+HVLGmrHiXVDfzjagXuoRQeChQLcoNcCVhz9eW6SqQneQ1+C+Q/wB/+4Yog/hHPRQNfCRdcSobOrOQEpOxO6yMfpI2MoOl1dWU8mBU+RnexhwdAov2gdlt/jB9yo5OdEPeqG+vdA86mWOFP8tp3deiWGOq0EB5hF+kbfo7hDcNTpkHeMgH0k0cEAEPIJ21uhezf/hUdzuPrEP0G2aQeqVP/wBr+msmxccYpUwWAte5Gm7jzm8obLoWuKa7vhHC3HvPpKrbXROth6l6Le1T8LLYuOx159o0PZJ/RHF5hUSq3WVlsG0O4gi3eJO5sXm5Uk7OpA3yj9KecWKFMHQG+v4KdyP0yViaiZsul+XGV2IxSoeAPdOEvUd8lSqtOjexvuBPUpH0yRdFKFjmB7L06X/ZKk7Qa/uqfD+8lJinIuUU8LEG/hrN+2fGfa1TC4cgGy9xp078Pydvzli+yKGVLphiHIt/KRjc7r2YZd/G0oXxLC1qYPPRr/OR/v5V/wCAp8H/AO6Xm1OuY0o6N4fOEFPC58t/8lSLd/tLX9ZHqbAwxD/ysOAhsxWjlAI3jVzc90oV2+t7/Z083+jRwbZRj/k27QW+pm654kPsTDAgqtIcuoQfRpOoYdF3FPI/VpW/awbdQ+Z+sl0nFtL/AO+y0x7+1TDiXXRSh/0j95IwG0XLhHRCGuAV01AJ5m+4ytqOPellRwijI1yCtj33BuD5zXMu/KXFhWoU23oD4TF9M9lURTZ1QKw4jSbLPMl05qWont0nSMuYBjDBgtDlCvaNzMERBAUKa84/SwwKsQdBvkQtJ+zW6jjmPpAjCmvODIvOMiAwLnYddEZmZlBIsL6aa313CdE2VVLor2DBtbggi403jf7s5Ki30G+dK6GYgphgjr7jsBfQ5Sc3/VM9WczaTna09NBy4RxAg5/pMiJjVO4dm+SPaEfh9Zy/LG/x1KRVA0j6Lpw8pXNiQOB84YxR7RH5YeFWDb94ijXCjfaVwxrDn5xupj6hNgzD/UYv+SVZwnHaC/FENj1+KRPbVd2d/wBR/eAF/jb9RmPKt+MPPjU5+kbfEpxbhy3+kaYt8R8zGXY/Gf1GXyPGI2OxthoSSdOWun0vMLVwbo9RzuYnXjcm/wC8teluLqK1MI76FmazMLjQAG2/jKzEbTdwFykDiZ2598ud9dIFSoSbkxSvf+8Yd4lHkx0qQ5F4lsUwPvHziBW/KDBnU/g9TE5+zUoYxyN8YLtwYjxMNXX4fWFdeR8/7S+OfCaL2z/G36jJNHGOBbO3PeZGZ15Hz/tCFQcAfGPE8p9JaYx2Ni7a9v13ySm0aimwY2G4HXhaV9JhBm1ixZi52fVerWpoWNi4vw0GrX8AZ0KYzoXhg1RnI9xdOwsbfK824ESOXXyaLWmM6eVOoBzM2jrOf9PH1VZYyxwSKFOJYxN5oPew7YI3cwQJf3b+cR7D4IpezjUWla9xoYQc85diJ/3V+cTS9GOhK4gF3fQG1hMeKh5zpP8AC6tdHW+5oSrzA9CaFO1gL8yJH6Q4L2OSx0bMPLL+82Cyg6Zr/LRuT2/Up/YTPc3mnN/ZmUqmTaeOe1pVoNBeSU58p5bzHpnSb9ozaR1ADoTY8pXYfEIx0JuOBBHoZJyuXuALeomfGLKnIFv3b4paS3zekh4mm+UlN/z/ALyZhRcAy4acZeI3xuq5UL1dToRfjx1ki1iNNOMPE09L6ac92sshpnJbhvjNUaHxk1qK5QOA7ZEcJ1kXhv8AH6yyJp3AbD9qmcqDqQCeyN7a6N5KFRsijKjNfuF5qej6Ww6duY+bGO7ZGbD1l506g/5TPXz/AC89+XnmvviUhYg6mJUzGOvkVfWKvGxxgBlxJ0dLQg0BESsJozFiJvF0oNLRd8QG1EerLYd+sjA6wfDo/QDBuaLuFJzPa/8ASP8AyM1f2V/hMHQWj7PA0R8QZz3sxPytL4vNeLnazz4ZvhMxvSjo9VrOCENhOompEl+yPE1w5uiVcf8ADMNeilTijDwnbS45CESOQjDXFP8ACr/C3lBO1dXkIJcNrzk9LMb3jdSgR2yX931fhilwNX4ZlUDIZa7C21UwzEp+LfeNHC1RvWMsHG8QOh7G6V1qhN7aSftfHvUp5W3Zgfp9Zi+ir3LTV1/cP++MX4TParRdLeEThcZ1yhFl1AYneQbH1+UcKG4sNDv7IMTs1WBt7x7bazg7ajnDOahdGW97gZgdDYD0v+qXuzahKAsRm1BPC4JlfS2OLkFiL7rcrG99O0+kl/c6jXOQBflYXv8Av6CS40k13cotVDoBfLzBk/DVQ6Bktc7+zn4wsOllA0ItbTdaV+FUUazK3uvqpPDslknXNn+4LqlSAvpFPlYa62N7d0jYRGdnKNuIsxBKsCNw1G60ewlZXQOLX48bHiJLM9g6j7rDf6ab5XJQyqxe1y2Y279JaOJAdTk6+87+XdJBeYDaGSmi23KI7ido5kcW3qw8wZXUzYAdghlp6Y8ziWJGsbWSNpJZ2H5iPWRkENngNI2VjoGkXQwzOcqC5te1wCbb7XhNMs0dOGcUxUI6jMVB7QPlv8jLpNjOAtSixvpdXADKdxB4G2ukvKuMzK6IDnCnKWQhGa25SRYmbnP2l6YUGO0hLbE7CdUzu2Z3PVRFzEk77kaADsEq2QqSDoQbHsI4TNlhOi8TU3DlI674HNzJOzaWeqi/E6jzIvI1rtey8ciUaafAiL4hQDJf3skoIlpdZxf/AHvTiTtenM+YgiNMX52vT5wjtenzmeKxBSNMaL71p84Jm8sKNMc+TbDncJYYXFVX4SRsvYBsCwsOXGaKhg0QaCVLimGEY6v5SBtamAhsJq6yWAsL33Wh0ujRravovKRJWH6PAqzGadaxII5ibLAbFoooVUGkmDZyfAPKMa8mEpCU+NwFZqhyrcE6MTuHADlaXmSzEciR5RvH5wudGtbeNN3OeeT9sdZfSUhZDTub5uo39QFwfQx3alUgIoNs7hSeIHG3aZUYHFEhGcnKrlrni1rBRztcmXb4ii6ZmsVDcR+Icu2LxZWpTWBqGzZd4f2aJeyjUC7c+cucNssXzO7M1t/ugdgA1A8ZA9qjozJbcWuNDcC4PfpEYaq+RGY1MxQagq4IPGx1U90vNnO6WW/DRVKAK5bta1iAdSOV9/rKrVHOllOW6i1qfuogNuJ13Xtp3xyltUAWOneCvz3xipjEcFFBz7wq+4W0s7NyBsdTw4zd656jM56ia5kLEGRqN3rF7kqpcg8LFUUAdhKsfDtk/D0w9RVO4kX7uM48z2316iP9qg+0zSHYVL4YPuKlynqx59jhW20tUf8Arb5mVyGaLpjhQmIqqNwdgO68pMEoLi7BRe92F1FtRcSK0OD2Tnw6qdGLZwSN17fSQa+B9k6hHzOpBIy2y95vxva3bJVXGWXMKzs3AqoWnfjw1jOzCLkn40JPYSRf9RUzfphOXF1nYA1MgNz1EzdVTYncSddAewnlLGotkUpiXuwulwrhrb+qEvbu3SFgcMjMgqKD1TSseDoxNvEG/hJy0qDBs6ZVpAgf5igAm53ga3HAmbjOq99qV8jDqsStg4GVhrlbTcbEEcN685HwnR53COHQoxGYqTcC+u8b5KSllAUCxAsRyetUVwveqrcyDs3aLI7IlRUR2JzOuZRa9tLi1xYeUzfn2s/4ibfw4Su6qLKMuUdmUf3j/RenmxKH4bt5A29bR7pGHYI7qnwipTa6uN46u8W148Zbfw62R7epUOoCIPNm/wDEzPU9t83003tYg1RLz/DP5jC/wt+YyZTYo/aiJNUS7PRY/EYk9Fm+IyZTYpWqQs8uG6MP8UQejL/FGU2KnNClv/hp/iglw2KcuBBRpvUNkHjwj2A2Q72Z9By4zS4bChBZQAJWUTAbJVNW6zSxgCmKVJUBBHhEqIsCFYTaKZarjk7HwveVuHomqM7k5TqiA2AHAnmeMv8ApDR/mt+YD5Sjw2JVUCFgrKCmvAjS/wBZ57Pfp25vpWpcpb4Hv4N/cessNoUFATIeqzFjuNi1vpGcLhkGprjXQgDeOIsdTLGhSpWYJSd828m43brFiLeE6ddSVZB0qCIlYo5YhCCNNNDY6SbjWKpTANrKoPO1uEryCqOiIi3Vi3WLtYCxJIFuzfLGujkZXW9rarbh2G1px6uukR8BUbNqdNb7yLcDcyxwCBy7nceoO4an528JW1bqhAU67za2nIA+W+LfB5LD2tQGzMQr2AYWJAW3MzK1a1VtpHdiresvZc+hlDjFrUGVvaF0uAyuBnAJAuCN9riaXo8t6hPIH6fvNcz9ox3/AC0YgvFWgAnqeZxb+IdO2Jrf1A+arMlhHIZSLb/xC666ajlrNx/E6nau5+IJ/wDkftMHTEzW58LnHVSwUGpn7FWyKfynjHcJhwEJY2zKCfypmGvazEWA8Y/s6ojBfadZVB6oSyIB+JrcT9Y5iayO5SnuZUANrKHQ3TwO7ymp9ud+j6YU1GyG4LOKr2P+WtrIt/jMmbQ2Y4QPnd8jK2RiLFVN20AFzbnBsquBUJO6tqPyugs6HyuJa4/E5E0F2Y5UXizHcO7nOkkxnWfqKLsc2hZ6gbmlVMgcf0E2I4CZ+kjJWCnIGVrdf3Lj4uyX2IKoiqW0VXpBt4LOf5rj8qg2HMxW1aGGBWojI7kXyu2ZHVVs3c1rW3TFmrKpdsKA4X2S02sS2VsyNfcyjco0PnOgfwvplMPVqW95wvgij6sZzNiCSQLC+gvew4C53ztfQLC5MDSuPfzOf9TG3oBM/NdPiHn6QoDa+okjC7VL+7I22NhK93QAN85R4eq6GxFiIRsyanZG2quOEzq7ZqDjFptZ2NrxounxrjhGjtE8jKB9rvzEZbajxpjSfeR5GCZj70eCNMauwEMCEBDuJWQyxaLEmoIS1gIEgJFezjX2oQjjAIVR9IsP1x3D6zN47AoUZiBmCmx46TT7ar5yvcRKLFhsjZRc5TYc5yvrrXTn4Z3AuFdGbRDdSeelj8xLfYhy1Kik6C2pPAE6/KVtPZdZgFKhVuTckcbX0HdFUcLWJfKjWYFTew0uOZ7Ju+PUvtqLJ6lNHKhjqCrXF0sSTlJGuhJ17ZMWkxHUqA2/NYjv0IPkJVNsqpxQMWUfi0U8b2OsaqhrO4BC3ynQjkdx7pz8Ob8VuWrl8OUHtHObLuGa9zfTgANbeULCOlTrEhHOq2bMxUbiwbf3SpxD3DAsdCFVb6BQDr8pIo4VnfqgkE3DfgC6634ncAJfx8yezaLDIKldmdy4UAjTKrHMLC191xfvE2XRkdZz2D1J/aZTAbOdGLuFAtYLvNxua+4cfOXuyK2UOe0fX95nZ5+k6/lrtOcMDtmbq7QI4yE+2GG4ztrjjNfxc0dO1QfK4nO6M1v8QcWXZCeR+cydETNWLbD6AX1Gl1uQCBwNpPwaoozb8lnfta5CIOy+pkemvUXuESTaalxnqavMFhCXRDvRjXqHk7e6g85YbVXK9GofdVijdmcWDecosFtV0Z2sGL2zE9gsN0dx+2HqIUKKAbG4JJ0N/pN+UxjxoVsMMgRtMjPSJ5Zjnpv3Eix75nq76BFvlOViDY9e1iVPAS0r1mdizHVrE8BoLDTujDYTMQRwOvdM263zMQXp9bKOJnoLZeF9nRpp8CIvkovOOdHdltVxqAjqI4ZjwNjoPlO5Wki9GisrNq7KFQXXRxuMt7QiJWXNsUzoxVxYiRHxwQEkzoO2NkJWXXRhuacu6T7PqUnAcaDjwPbM2NQzU2vroIkbRcyrQyQhkaS/tb84cj5ocDq7vGmrQ2WNMJpyB6kZav2wN3RioIUb4zkZBr7RI4xGINr2lPi3OsmrIsaOOzsRyF5KMzWy69qoB/F1fHhNKROfTpyRVLhTkALcATYeJkVUxZ40l8GMnrHknLW4gImK+Okf9LR9XxI3pTbuYr8xJyxxY1pXbzd8Mb6XYZH3eN5Y4eoGGgItpYqV+cWIsQIGKOplHU2gUYgd8v8AFUSSTw58JmsVg2Z2Ottw8Jf8cu6x1fRb7TJjDY2H92N2yPiMC6zuwq+kjh1S43E9+vLylLQweb3GBPwnqt5HfLfFJew5awkwSaNbWEolQhQDvAicsfZjGs3YJQm0O0cBHFb+NoeZfh/5v7QErJFEaxtCOQ9ZMwzG/LulGw6HYM5850Ci/bfhNyGmb6J0eoW5kTRLDJwQQWghBNK/auy0roUccNDxBlgTESjjG3thPhnIYXQ+63AyuQ6Tt+0MClZCjrcH07ROVdI+jz4Zr6tTJ6rcuw8jM2NSqi8EbgkadjeleIanJpEWFmnJUNTPKMVKJPCXvsRyhHDiFZivhb6WlZidnG0232NeEj1dnDlJhK5riaGRwxGgIPhNLRq3UEaqRcR/bexiyGw1lPgHZFyHQroQeyY6jfNWgdeRHrHVdefpIyYleK27o8lROfpONdYfV15x1XXn6GMrUTn6GK+0INL+kinhUHAExYY8rRhcUCbBSY6pc8l9TKHDTva57h/aSKGyOJEVs7BlmvrbiZo6aWFp24npx6vtnX2XYXtIGJ2VcHSbJkjL0AeE6MuNdINmvTOcKbcZWJXB0vO14nZKOpDAG8w22v4ctcth3sd+UnSTF1iXaIk7H7ExNHR6Tgc8pZf1CVwfs+kKWDFXjS1ByMUaoHA+kGH0MsMElyO+VdOoSbAXP++U2PRfo/WqMGdCiccwy37ADqYStz0dw2Wio5jN59stcloMPRCKFG4CwHZFvNMmyIXjFE8xEmQEYRMMiCUJIjOJoI6lHUMpFiDHmELWBgsV/D8l2KVbIT1RvsIJu7dsOTF1HhxKDs844O+GQt2RYiLxWkA7RxbxAOkWBCgaQO/WQMVsGm/Cx5jfLGLUyKy9ToyR7rhuwgg+Y/aNf4fqD8F+5h+82GbjpFBgZi8SrOqxzbBckEIRpa11H1i16O1L30HYT+0150/9wXEfji+dZ2jsFwb5lG8cTLHDbIQasS3ZuEs8wiQ0s45iXq0AgXQCw9IXjAzQWE0gAwoZMIGUCEYZJhC8BVufrIeJ2Xh39+jTbtKKfUiS80Ii8IqG6J4E78OngLfIwh0SwQ3UE8QT8zLZEtFQIuG2VQp+5SRe5QPWSg3ZDvCJgC8ETeCAZEQe2KJiWgJHKHaC0BgIIhwWMHfKE5oIeWFIGRCMEEqDHbHFggkBqsO8EEBQEUFgghR5rRZ9YIIB3g1hQQFBYBBBACg8YbNBBAGkTBBAOBYIJAZhQQSgGETBBAOJIgggJhssEEAgIYgggETBlgggNhYpoIICMsEEED//2Q==",http://image.auction.co.kr/itemimage/19/a7/42/19a7426f36.jpg
3,TRUE,카푸치노,"카푸치노는 에스프레소, 뜨거운 우유, 그리고 우유 거품을 재료로 만드는 이탈리아의 커피 음료다. 카푸치노는 카페 라테에 비해 우유의 양이 훨씬 적으며, 전체의 양은 약 150~180 ml가 되도록 한다.",https://w.namu.la/s/c94d26b44c79db1c1eee726edd1130f5c072fe53fd435bc4ab8dd2991755068f16aff3fa8d7a21409a47cef3db63b4d11ac42f52e81e06adf401b66ec63539ee8c455f5fb44933ec49df6022957ae298,https://upload.wikimedia.org/wikipedia/commons/a/a3/Cappuccino_blue_table.jpg
4,TRUE,카페모카,"카페 모카 또는 모카치노는 에스프레소, 우유에 초콜릿 시럽을 넣은 커피 음료이다. 기호에 따라 휘핑 크림을 추가하기도 한다. 카페모카라는 이름은 예멘의 모카에서 수입한 커피콩으로 만들었기 때문에 붙여진 이름이다.",https://ww.namu.la/s/08fc9479232fe8cc9adfddc4677d0d1013f67b37e015bfeaae8b1e692235976be1eab0b3bc58a3add56310b26eaf5bf04a0c6c09992ca4613be5e920dd0e8fa0a231fd6d3b707dd12060f125decf2a88,http://image.auction.co.kr/itemimage/19/af/43/19af43f1c6.jpg
5,TRUE,카라멜마키아또,라테 마키아토는 우유 거품과 에스프레소를 넣은 커피이다.,http://image.auction.co.kr/itemimage/19/a7/4a/19a74a18a6.jpg,https://w.namu.la/s/fc0373b05c350a5ad946a33cfbf299e945bbf4c9f35993fcca95b1dba29db53b52082513748fc7db0e8a6e067d9c278397c5996aad888f48db7a319354c053e016d3a9f88f51284826f49e991aa58630
6,TRUE,카페라떼,카페 라떼는 에스프레소에 뜨거운 우유를 곁들인 커피 가운데 하나이다. 카페 라테는 전 세계에서 찾아볼 수 있는 커피의 종류 가운데 하나로서 카푸치노와 에스프레소와 함께 가장 흔한 종류 중 하나이기도 하다. ‘카페 라테’는 이탈리아어로 ‘우유 커피’를 뜻한다.,https://w.namu.la/s/45d06e347239fc7e2b3c3b57cfe8a5de7709ecd6fa71a4c025753384b1f8aec02c07b8f16ec410f815ed144f9bfe4cd2ac98c5a7fc1e5b8877b1c856ab941ce1163056e98d68880c5c2df4b790708aa2c35cf4f214ed5be4ea474dec2871f356,https://contents.sixshop.com/thumbnails/uploadedFiles/84335/blogPost/image_1594901595406_1000.jpg
7,TRUE,바닐라라떼,설명 없음,https://cdn.imweb.me/upload/S201904245cbfeaeb57b7d/426248c3951b7.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMSEBUSEg8QEA8PEBAQEhAXEA8QEBUQFRUXFhUSExYYHSggGBolGxUVITEhJikrLi4uFx8zODMsNygtLisBCgoKDg0OGw8QGi0lICUtNS0tLS0tKy8tLS0tNS0tKystLS0tLS0tLS0tLSstLS0tLS0rLS0tLS0tLTY3LS02Lf/AABEIALUBFwMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAAAwUCBAYBB//EADgQAAIBAgQDBgQDBwUAAAAAAAABAgMRBBIhMQVBUQYiYXGBkROhscEjUtEyM0JikqLhFENygvD/xAAZAQEAAwEBAAAAAAAAAAAAAAAAAQIDBAX/xAAiEQEBAAICAgICAwAAAAAAAAAAAQIRAyESMQQTIvBCUYH/2gAMAwEAAhEDEQA/APuIAAAAAAAAAAAAAAAAAAAAAAAAMYzu2vyu3yT+5kAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACp47Vn3YwqypOzk5JRb6Lf1NrGcRhT0bvJ8v1fI4LH9o5VcS4pd1aOz1UY+PK7vuZZ8knTbj47btc0+PYilGUqjpVoRkldr4U9X1WjfpyN3CdsKMrKrGdBy2bWen/VH7pHLYrFQqxy3jShGbfebV5W3V+X6mnUxlOeWlGOeGqc9bWXLx2RzTlzldX04Wen058Sor/ep/1IxfFaNv3sHbkmm/RHBT4hh6cYwVWcVFWvaTimt+676e36VfaLj8EoxhUvZRcnGORt8k2tuWi682tNseXLKbYXhxl127vG8VWeDhJr4kZaqMmlJbKVtPc2MHxxaKrHL/ADLVeqWx814PxpKEoawjLNebd9WtL21W3LxJqGPSs8yqQ1s4t62WuXMt/MpeTOVf6sbNPrFLFQlrGcX6kx814XxSFWyjKMW3bLOrCnLlydk36nT4biLhopbWTjOdLL42ea9/c2x5NscuLTowa2Gxilo04ytez5rrF80bJpLtlZoABKAAAAAAAAAAAAAAAAAAAAAAAAAAADCpy9ffkZnk4pqzV0wOI7TZ6ac4uN1K9RtN5Ket5pPR209Dh6nG55t3K+ilBQUX02sfU+LYfeLanGS2lo7PRpS1v5NepzE+zVoNU51YQyyio92pCKfSye3VnJlLLqO7DKWduOxOIm0s1OazaLRSfsWXAIwheLWecnm0s1FvRK/TyuWFXgrvtKbVtO5NXXPLD9CsrxqQnm+Dkd7vuT18LPRL0MbuNdytjtNhZSoSkor4sHHI4qUpyvJLJbnvtyfqavC+z6UU6+JjRnazi4wqyeu+sXrbTl5b3yhWnUk4yTUZ3unVaSX7VltZFPjOC1ZX+HVb6ZnLbxRbHKq2RZcU4JUyt0q1HELbL8GjSk10ThGMr+NykjTnCcY5Z0ZTnmyz3zX0cZOykrW6at9UjDC8BxVnaeVbpZ6qurXurLy9y34RwfE65ourFLSM2nBvbZpu/qi3d6V9PMVRtNapJu/VJ+RFKNFaSqO35bqCfpcvZcGrNRvGEZO91mWi8E9X5K5PheysU81acmr/ALNskfedn7Iz8O1/NL2DjKVaLp1JuCesdHBRXXS31Z9Npc+l3byKDs5hqaTjTSjCCV1G+rfWT1Z0KVtFsjr4cdYuPmy3k9ABsxAAAAAAAAAAAAAAAAAAAAAAAAAAAAAFVx2ldKXTQ4zE15wrO02otxXivFPdHe8TX4b8GcTxRLn3X1SujzvmzXceh8S76rbjUrNfvs66TjGfzkmYVMdVitYUmvBW+jRrUsZZaprxs7CvXTWn0MpyTXV/f9b/AF99xBV7QpOzhTuv5Wa8+0kW9aVHzy6/Qq8fQbk2k3dmk8NL8r9jH78/W2v04f06XD9oW75KcG1vo190TS43XfKlH/rf6tlDw6nlvdWvb7m1UrpczXHky13Wd4sd+kuO4xiMr/GflHuL+2xp8LxM6lXvSbSi3blfx6+pBiKiejeVX33+SN/gyhq4J3Vk5NLXyXTUp5XLL2tcZjj1Hf8AZSg40nJ/xvTyXP5l2aXBo2oQ8m/mzdPXwmsZHkcl3laAAuoAAAAAAAAAAAAAAAAAAAAAAAAAAAAANfiC/Dl4K/schjsNeKW9kdniI3hJdYv6HKY2nJSbv3eS5rzOX5OPlHV8bLVauGhovCKRHiYLovY2aa0IsQjl/i7N9ucxsHmdm0iulGX5n8i6xlLW5X1bRV3Y47La6NyRJgKN0797bc3FSS5L2RFw/vRutpWaa6GxUTNp1GVu6quJw1Whv8Co2i/GSIaqtvzLPhNLup9W2OObzM7rF9CwEbUof8I/QnMKUbRS6JL2RmezHj32AAlAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA8ktDnsfBOL8zoikxcP2k9tDHmm8W3DdVX0o6EdamTwpNeOoqLQ5ZOnXvtRYunrsVOMwEakXGSvF6NXaL/F09djUnROa46y3G0u41uG4fJBRWkY2il0SWiNipFefzJcPS0fmeypF5Old9q3Fb2Rc8Fp3UE+b+rK6dDveNi84NC06a/mj+v2J4Z+aOW/i7AAHqvLAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACrxi1fqWhXY2Or/8AcjPk9NOP20oxMJ0zNCUjnjoquxNM1JUyxrM1HuY5TttjekVKFl6nk4mwo6f5IcVPLG9r+BPj0jyQZUncueEU71oPpd/2speH5qivKDirqydrnS8Gp9/yi/si/DjrJnzXpdgA7nEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGnjI638DcIMQiuXpbH2rXEiqI26iK+DqfFyuH4eW+e636W3Mbi2mSKaT8yF0ixnSRFKkZXDbWZtNRsjTxWFc5J52oq3dSWr6tltGK2PHAmY2I8mrQj7F3wmPeb8LfP/BUun3k7tKOtuT8y64T/E/L7mnHjqs+TLcWAAOhzgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABFiNiUwrLQi+kz202YyiZyWp4zJqhlEhkjYmyGRFTEb0RG2TOJg4kaqekMFqW/C4Wi31l9kV0UW2BXcXi2X452pyXpsAA1ZAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABjPYyPGBqTWpi0TTiYtGemm2tJGDRsTiROA0naKxhJEzgRuJBt5TiW9JWil4IrKUS1RbFXKvQAXUAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABHJGLJmjBwI0naFowcSeVPyMPgeRGk7QtEbibf+n8T1Ydc9fkNG0OFhrfkjcPErHpMVAASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAP//Z"
