food_id,type,food_name,menu_explain,thumbnail_picture,detail_picture
100,BREAD,베이글,"베이글은 전통적으로 손바닥 정도의 넓이를 가진, 이스트와 밀가루를 반죽하여 끓는 물에 데친 다음 구워서 만든 빵이다. 바깥 면이 바삭거리는 것도 있는데 보통은 노릇한 갈색을 띤다. 안쪽은 마치 가래떡같이 쫄깃한 맛과 보통 식빵에 비해 치밀한, 씹는 맛이 있다.",https://www.paris.co.kr/wp-content/uploads/201217_%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%87%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%80%E1%85%B3%E1%86%AF.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Bagel.jpg
101,BREAD,브리오슈,"브리오슈는 프랑스의 빵이다. 달걀과 버터가 함유되었으며, 크림도 소량 함유되었다. 주로 디저트로 제공되며, 모양은 다양하지만 둥근 편이다.",https://ww.namu.la/s/fb31326abced71ee685dfd6d4f46e35c1d9df91d2c6b57731807483975c3630061eb534d41686a13e88a94f7abf94cc6c64b73e5a5f0fdbd97dc6e01dca4007a1b1e0c06673c0bd006d0074f9682e5e0,https://cdn.mhns.co.kr/news/photo/201904/202212_303244_2752.jpg
102,BREAD,소라빵,"소라빵은 소라 모양의 빵으로, 속에는 초코 크림 또는 생크림이 들어 있다. 코르네 또는 코로네라고도 한다. 빵을 원추형의 금속제심에 감아 구운 뒤, 내부에 크림을 채운다.",https://w.namu.la/s/fd3f34d0f921424bbe9f27261ccd6d8a6bbeb92a4c7af368aa41bfe28fa3b714898ec05e3aca527c27965a3638c184317ed7f083c797e7917313d3ec98eb7fe6abfdfb1529ab29b21ed81c131788e11b,https://www.paris.co.kr/wp-content/uploads/201126_%E1%84%92%E1%85%A9%E1%86%B7%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8E%E1%85%A9%E1%84%8F%E1%85%A9%E1%84%89%E1%85%A9%E1%84%85%E1%85%A1%E1%84%88%E1%85%A1%E1%86%BC_01-1-1280x1280.jpg
103,BREAD,소보로빵,"곰보빵은 효모, 설탕, 달걀, 버터 등을 밀가루와 반죽하여 빵 표면을 울퉁불퉁한 모양으로 바삭하게 구워낸 빵이다. 소보로빵, 또는 소보로라고도 한다. 형태나 제법 등을 볼 때 소보로빵의 원형은 독일의 슈트로이젤이다.",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/21/28b3230a47c7eb92509161745e716ed9.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Soboro-ppang.jpg
104,BREAD,술빵,설명 없음,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/25/b5770b4169e23c909d07ebe1232091d81.JPG,https://i.ytimg.com/vi/dUzNK-JQa9o/maxresdefault.jpg
105,BREAD,슈톨렌,"슈톨렌은 독일 케이크로, 건과나 마지팬 등이 속에 박혀 있고 설탕 가루를 덮어 놓았다. 슈톨렌은 독일의 전통적인 음식으로, 대개 크리스마스 때 먹는다.",https://pds.joongang.co.kr/news/component/htmlphoto_mmdata/201612/08/htm_2016120817812898905.jpg,https://ww.namu.la/s/bbb15ec51515b39df2e7168ec31df3621b974ba26eac385e0ca061216c8bcdb21008f7db7e39010612c2384103ba0b36d1d758c5fa95a9e37ec2cfe32d0a56d7136fb91ed872562b1d5a4dd09f3f8dd5
106,BREAD,식빵,"빵은 곡식 가루와 물로 된 반죽을 굽거나, 찌거나, 튀겨 만든 음식이다.",https://lh3.googleusercontent.com/proxy/1e_UBxGxCNQx51CLV9cMZe-3-siWY182LGPAQ23uzvm_6OX6BX3uNv_jOiHLpgiR5_sCPAFkIZSz74d_AcKOsSeHPNUeiY3ACDyjr3nHnn0l4Jaf_144u7WpzdUbs1_6CcDMvx6VUBN9JBb0yR6hY3ykDcx5jhk,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgWFhUZGRgaGhoaGhocHBgcHB4cGhkcGhwcHhocIS4lHB4rIxoYJjgmKy8xNTU1GiQ7QDszPy40NTEBDAwMEA8QHhISHzYrJSs0NDQ0NjQ0NDQ2NDY0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAMEBBQMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAAAwUCBAYBB//EADwQAAEDAgMFBwIFAwMEAwAAAAEAAhEDIQQSMQVBUWFxBiKBkaGx8DLBE0JS0eFykvEjYoIUFTOyFqLC/8QAGQEBAAMBAQAAAAAAAAAAAAAAAAECAwQF/8QAKREAAwABAwMEAQUBAQAAAAAAAAECEQMhMQQSQRMiMoFRUmFxkaFCM//aAAwDAQACEQMRAD8A+zIiIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiAIiIAiIgPEXhVDtHtXQpOLA4vcNzRIHV2ihtLkmZdPCRfouPb20Bn/AEgAOLjP/qvKfbSSP9KRvyuJ8u7qqerP5NfQv8HYouXo9sWG7qTwOUOPlYnwlXeA2nSrCabw7iLgjq0wR5KVcvhlK06nlG8i8XquUCIiAIiIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiA8RFSbZxjjmpMJaYGZ4JBbvsRv5qlUpWWWmXTwi4dVA1cB4hGVAdCD0MriP+xMMkkknUkXM7ySLrwbDYPoc5s8CQsPXr9P+m/oT+r/DugVp7T2iygzM89ANSeAXH02YqiQWVcw3h2ZzT4ZrdVU7YxdR7s1WJ0AbOUDgAVD6pY2W5aOlzXOxntjbVesSZLWkENY0wALyTfvHrysqKk0MuJJ4636+a239dfZQ/hcv2XLes29z0Y0plYR46oSLjxXlOoRpeN+nzcpA0OOUiBOqYnClhB1BmD94VO807VwetxXEGfZeh0GQ5zXbnNcWuB4281Cy9jx1+blG5l9L/N6stRlXppnabD7XOaQyv3hYCoBc/wBQ+Hqu1o1WvaHNILTcEGQV8UL7W8vngrvsz2jfRdkJLmalp4by3gR6jzXVpdR4o4dfpPM8n1ZFFRqte0OaZa4Ag8QVKuw88IiIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiA8XONEvcTrJPmV0apKzA17gNLH0WOquGa6b5I8knfopMqBZEHis8F8kbmD/ACqzF7Oa8GPJWxWGW6pUTWzLTbndHzLamHfQfE93dNzzn91LgsY1wg6rpe12AD6eePp4cNCuCc3K6Roua5zs+T0dOu6U19nTGhmuL70r4c5RNyPbgPRYbJxEjKdef7qzfSgGOFlz4wadxzz6d5m/rqtmmwvYW723HMbwsq7IcP8AcYPCdZ8QD5LJhyPpf7nhp6Oa4feVad9iarCyV1RkblqVJBDhNiHfPBX+KwZzEc1o4rDAMcToAZ8v5UyyG0zuuw+MJa+i4zkIcz+l148D7rrFwPZY5cQ0TqzK7wbPuF3y9Tp67oR4/UylqPHk9REW5gEREAREQBERAEREAREQBERAEREAREQGtjXkMcRrHvZU1CdbKz2v/wCJ0Kvoi11z6m9G0fEmATKmbcEIQk8DUyLKVkmBk0MfTzsc3ivn+0dkZCY0nyX0rEMBBB0IXP7UwRuW3H5gZP8AaftzXLrS85R1dPqduxyOz25KlNx+l003dRp6e66l4lt9bj57qsfgy7u7w8O6G2/nZXlPDudbLu3cRAv89lzOXS2OirSZSV6VukHyN/SUq0Hl+HdkAYKkvJPes0loA5n7K4rbPLhEQDMk8I3el+q19pA/htizm5Hi9pY4OI8YjxWmlHas0Z3qdzwifE0mAy47uIhVtXZH4zAXHuXcIkEw6Wk8tLK9exjyHQ0iASYHUfOSi7oY5oNsxcP+ZLiPOfNS5SWSips18BRDXtqE90dwjKQQeM6GRA/5LumOBAI0IkLhc9nAcGnxkj29l03Z+uX07mYMDkunpqSbkw6iW0qLdERdpyBERAEREAREQBERAEREAREQBERAEREBpbTbNN3h7hV1HQfNys9oGKbuiqaZt86rC/l9G0fEmb916VgwrLVQSZArwjyTcvVAPSoajBoVKNFhV0jkorgtPJQ/gBjy8CcwDXA6W0d10HgrJhABiREDneIKrnCQWnmPss8O9wYGm5Aylx3xv8Vzq8rJs5eTerOkHMqbFVJzDcd3Ijh1lbuIrS2dx03cfniqirVzSNLWjkRp5qlVktEkmysQThqc3IBYeZYcv2Wyx0yBrvWhsq1EWt+JUj+8wtnDmCT181ny2atYRLEl99Gj0crzsqf/ACDd3fXMueYQQ+f0t85PzwV/2Tj/AFNfy/8A6W/T/wDojHXXsZ0qIi9I88IiIAiIgCIiAIiIAiIgCIiAIiIAiIgNbGtljuntdU7NB5+JVzjPod0KpWaQVhqfL6NtP4mTefgs1i5y8BPXhuVC5mCsmtheC6yb/CkqekLCqbLOdyhxJ7qrXDLTyc/iX94x86pSqZaYMz3nT4EgeQaAoazhmIPHfovcMO6xs2l5Pg5xPhMrgTOxoYmuSGjfE8r7lqtZck8B7/PJTvbJ0+fusi0XMcPYm3mrJZJzhYIsAyKTN0uefNxutrLGm4W9vsV5gGf6bJ/SL/Pl1mGgE20AHqTHzipwVb3MaTbVL/ot4uurvslb8Tq0eWZUWGf3Hf8ADroT+6vezFmOPF59p+626fe19mev8H9HSoo2uReieeSIiIAiIgCIiA8RFSbU2g7NkYYj6iNZ4BUqlKyy0y6eEXWYcVhVqhoJOgXOU6R+okkkqV7BIGUm976Diqeo8cF+xZ5M6u0ajj3TlExAE+qx/GqfmqH2XuQDRGmCPL5ZU38svt4R61zh+Z0dShfUGjnef381k3qjWjlCEHrcTVH5p5RP2WxT2i4Hvtt+oftvWudyyjirJteQ0n4LGvUDqbi0g90+ypaRtCnDnCQDYyI5RwWiwOYTcRx3+Krby0xE4TRtjRMyjbUBEjfHqvS7T1VMlsGwECiYfniswVbJGCVq18QpyVBihbwPsov4sTyc7iG634/5WOGd3WxpkHrMrN7teXz7rzDCG+MeQA0XCdx6Gd7S0fcrxzLkfLKVrpJt08PhWDzZ511t0ER84rRIzbJ8MO4zhlHt881g6+fTUdfpAupaI7jZiY4cpiN1vZa7TZ8HefEwLko+AuSKmIY8/wC5voz+V0GwhFMdf2XPvMMIAMknpYBsnyXSbHb3G8591r0q9/0Z9Q/Z9l1SNl4sqQsi9A4SVERAEReIAsH1ANSB1MKn2rtsU3ik1suLcxO5oJgSN8w7y5qsaxz+84kniZJ8OCxrVSeFuzWdJtZZebW2k2lTe6e8GuIAvcAxpzXH9m8Xnacxl0yTvPMqw2vQz0ajAO8WOjfcCQPEgLiOzuNFNxkgS4eUTf5vXPrW8p/g6tDTTlpcn0qiPnVZOsZmxtHmtbCYhrxIIW2L6rWWqWUYUmnhmDxF720heMZxn/KmA+eyxy8eKnBGSM8/nijeVgpG9OnJeAJgZMHPtY+8LwneSpFimCcntv8ANljllJ8UkSowQa5w8HMyx4bvn7rz8ctHeBFv5N96ncQFg8N33HBVZZGTbwYgHT+VIHfZasEGQZF7ac7KZlUHl1QGwCoMQdeiza4aqHEaHoq2/ayZXuKLENsTuTBuBaI3yfMyLdCpa4gE/wAqPBiwPG/QahcuNzrzsSsAEmL3PhwURAa18iPqkacZ+c1I4dwXsY6Rotau8ua6ZOYH1hWzgolk3zOUCdw3CdAN60HVAJGozGSDNwGtAga/wtp7oH1aAeG73WvhaMNa7jLotYOvu1Ol1VslIF0sYBv70mdHOka+y6fYw/02+PuVzVR4ysk7m/ZdhsujDGf0j1uujpfk3+xj1L9q/k3mhFmi7ziPURYkwgPViSqHF7Tc4xTJAG+0nz0Hqo20bQSTxErH1d9kaLT23ZU7Rrh2NfcEZGZSL2j95VpRiFz3aqadSnVH0kZHD+mS3/2PkrbZ+KD2NcOE/suZPFtPzuddTnTlr+Decy/uvnHaXZ5o1iW/TUJLd/MjwlfSWGVpbSwAqNykCDIII1B1uNDvnktKnuRTSvsrJ892Vtl9E6ktjRd5sfbjKrZm/T0XA7b2G+g6WguYT3XakcnR76LY2RnpugggETM2/wArlpuHlHa5jVnJ9Qa/mo3VANSvnVbaL5+siDuJUTsc8kAvdx1Ku+oeODNdF+59EOPY0gTMkC3MwtnJJ0XzvA7RYMQxj3j9TZJAFzdxPkAu+pYph+lzTvsQbKZ1Ke7Mb01LwiVzANSeK1amKi0Kaq8cRMeQ4qux7wCO8BA3kXUal0lsViE3uZ1MWbRpv6b9/JaD8W8z3vtaVFVxdOPrFhoJNz0Ch/6ltiGuJPEAWtzWLqn5OiZleDc/6h17/Cs87ryStD8d35WAGd5J9gFI2vUt3GaybuT+Rg3vxnC1/Pis21zvG5aT677nI2N3eIPiSIhZMaSQS2OsXPL014jgrKscFe3PJY06/HRTPeHNsquo4n58+BeYKr3Ht/S6BzFiPQ+is9TMtMr6eHlEGMfbXcfZSU2wLQBpbpxUD2yY4n2uVOTa9hpZZJ7mrWxI2IPACeG/TmoqlPu8eJmN4PpqtuiwuJDWlx/S3jFp4DqrPC7EcQM7g3i1t+tz+y2nTquEY1czyypdT3uMnc2NTz49FPhtkVnwcuRvF2vg3XzhdNhcAymO60A8dSepNyttdE9KvLMK6h/8lRgthU2QXd9wiCYgEbw3SbK3RF0qVKwkc9U6eWeoiKxB4qTtLXc2m0NiHOhx3xBIAvvIV2uT7ZYwtdRYR3XFzs17Fo05yHeEFZazxps00Z7rSMcNB/wt9jlW4QAX4/cDyVgxwNt6wh7G1clb2hwX41JzB9Qu3k4aedx4rldibYLGhjxlc2QQ6dQYjkV2xJMm8Cw57lyHazYznTWY2TE1AOAEZucQqak925to2l7a4OrwuNY8SDdbYudV8n2VtN9N47xLd4+910zO00CJkx15alVWs52pZL10ze8nX1KIIIgRzVXiMLQfLTZ3Ed3zlc//APIHuIEiN/8Ala1TaTjiKDS6Guc462JblgHjr6Klave8Jf2StCo3b/o2qnY14nJVngHN9JB6blNhuybhdz+MiN3UrrDVCxe9TiXyiPV1MclPS2DRZGZuZ1jN55eClxOHpEd5jTxzAHS29btcSRzBmOULSc096x3R5qlU1sRKT3ZpGkwTDGCIsGtAi+qxGFabwOKzxNSm1pGdpcdwIcdeAk8VG2u6DlaT/VYeQWW+dzbxsSNoAaDVZPc1gJcQAN5soxnJlziBwaI9TffxXlLA02EuFNmY6uIlxPEuN5Vk0VaPadYObmDmwCebncI5KUvP6D4wBKrtq7ScGljIzERuhu6SdB7qt2NsDF1O82tUaye6C92nGDuWkabvgrVqVudICdI/gdFp7e2iKVGo4ui2UGdC45W+p9FcbP7M1hGfEuPItYfst+p2Tpvc01SXhpkNIAaXcSN515XWi6Wu5Z4M3rzgoWV81Nj5tlBJ/n1XuzQ54eW03kOIDTlIDom4O8c9F2bNkUgAPw2wNBFh4aLeDAFqukzyzN9Uktkcjgez1YuLnua0flYJdA4k/qPKytaPZ5n53F/LQel/VXaLadCF4MK1rfkjpUmtENaGgbgAB5BSoi2MgiIgCIiAIiIDxUvajZxrUDlEvYQ9n9TQbeILh4q6SFWkqTTJmnLTR862Li8zYcSHaQeSu6D+Ovzeq7tZsZ9N/wD1FH6TOdomxP5o4Tfqear8Bt0RDxHPUfwuLfTfa+Pyd+FqLun+jp3GyhcwXH+efhotVmOZFnCOixr45gFjBVnqSlnJRadZxgo9q9k2PJdTOQnd+Wem7oFz3/Y8Swx+GXRvaQR+67bZdRzxBfLrnMBrB3wrSmx4tAPiFmqmlk1V3p7cnzdmysSbik+2to91dYDsy97mOrZQGmWtmb+Ghuu1bTJ18h+6je4bonyJ8E7ZncVr1SwRjChrYaSOt/utDE033ArBg5N73qYWzWc/RV72Ea/dZVW+yImfyxh2NYSfxKj3ERLn28GtgLQxlXO/8Jl3OsTMw3eSStx+Gmxe1g3lxE+DZueqmw2z6bL0qNSq86uIIB6udAjpKhRdF+6J3NE4ZlFwptZoARAJJ52WT2VT9FMgEauIb6aq7o7IxLzJLKIOoaM7/wC4wPRb9DszT1qF9Q/7nHL/AGCG+i0npafJSuplHJZ3k5QWE/pYXvdP9LW+5Vhh9g4ipGbuN3l0Zo5MaYHi49F2lHCsYIY1rRwAAHothdMdLM87mFdVT+Kwc/s7stQp3y53fqdB8hoPAK8ZRA3KRF0pJcHNVOnlgBeoikgIiIAiIgCIiAIiIAiIgCIiAIiIDErndrdk6NWXNGRx1gd09W/sujRVqVSwy03UvKZ8vxfZfE07ZC9o0LSD6a+i1qey60x+FU/scPKYX1hFg+llnSutvG+D5rsjZWL/ABQ78F1NjdO8243ktI18V17qTmj6XeRJ/wDqrxFZaEpYRnWvVPLRzb6jhGVj3cg1w85AAWnjNm4quMrQKLSRLy7M+AZsG2HmuwRStFeSvqvwjmWdmHEQ/EVDxjI31DZW9htgU2CM1R3V7/3VwistOV4KvUp+TTwuz6VMQxjW9AJ81tZQskV8FW8nqIikgIiIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiAIiIAiIgPEREICIiEnq8XqIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiAIiIAiIgCIiAjboEREB/9k="
107,BREAD,찰보리빵,찰보리빵은 찰보리가루로 만든 팬케이크이다. 두 개의 층으로 되어 있으며 팥 믹스를 섞어 만든다. 대한민국 남동쪽에 위치해 있으면서 한국 관광객에게 잘 알려진 도시인 경주시에 특산 식품이다. 경주 고속 터미널 입구 바로 옆의 빵집과 천마총 주차장에서 팔기 시작하였다.,http://m.chalboribread.com/_images/bg_mo_start01.png,http://img.danawa.com/prod_img/500000/514/242/img/7242514_1.jpg?shrink=330:330&_v=20190214145016
108,BREAD,치아바타,"치아바타는 이탈리아의 빵으로 이스트로 반죽하여 만드는 빵이다. 그 시초는 정확하지는 않으며 1982년, 1985년 즈음에 만들어진 것으로 보인다. 평평하게 잘라서 먹는 타원형 형태이기 때문에 Slipper bread라 부르기도 하며 안에는 구멍이 뚫려 있다.",https://w.namu.la/s/abbd2a2392a1b7cb23e81ea1e02789e5a340908b3dd92488a9e5b732cb63e83682cf586262ae0d36cfac4caceeb2f9d7099c8bc1fea6c35eb129426f561fc35854b50b401fb5670edbc1203223c7047882c56a63d7911e7bfa442152dbc44722,https://upload.wikimedia.org/wikipedia/commons/b/b2/Ciabatta_cut.JPG
109,BREAD,추로스,"추로 또는 추로스는 스페인과 포르투갈이 기원인 튀김 음식 중 하나이다. 추로는 스페인과 포르투갈, 필리핀과 이베로아메리카의 전통 음식이다. 스페인, 포르투갈 언어 구사 국가들로부터 이민을 온 사람들의 영향을 받은 미국 남서부, 프랑스 등의 지역에서도 소비된다.",https://ww.namu.la/s/91760c3e05f4908a1b8f2a7968238ed23859e6492ceff7aa2be2eaec7a0a1bd6b745ce327403d90e5fbe1c445fb56b8fb33a38850d84f1887ad3a14d3980612a58c2b7414b6baffeb82afb2d62dd8032,https://storage.doopedia.co.kr/upload/_upload/image/1507/31/150731019652800/150731019652800_thumb_400.jpg
110,BREAD,카레빵,카레빵은 속에 카레가 들어있는 빵이다. 대부분의 시판 제품들은 옷을 입혀 튀기거나 구운 것이다. 튀긴 것은 카레 도넛이라고도 한다. 속에 들어가는 카레는 카레라이스보다는 물기가 적게 하여 흘러내리지 않도록 한다. 키마카레를 속으로 한 것도 있다.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/2b3a057f782854b1a36f4de5931eeeda.jpg,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/16/0cf27ee56dcf842be0d601c007b8e0e11.jpg
